产品代码,产品名称,产品英文名称,产品单重,产品尺寸,规格,计划库存,采购在途,退件在途,待上架,可用库存,可售库存,可售库存减去缺货占用库存,待出库,"不良品 ",不良品待出库,预警库存,缺货,缺货天数,缺货订单所占可售库存,默认采购员,销售负责人,开发负责人,pi_id,可售天数,币种(供应商结算),采购计划,仓库,仓库代码,一级品类,二级品类,三级品类,销售状态,仓库产品代码,推荐库位,单价(默认采购价),款式,可售总库存,库龄
AK-VI5-06,"5% Viking-草莓西瓜","5% Viking-strawberry watermelon",0.075,10.20*3.10*4.70,,0,0,0,0,28,17,7,11,0,0,0,0,0,10,Sunny,,,2704,2.550,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-06,OPJ-DE,22.0000,,17,4
AK-DG5-01,"5% DG18000-桃子芒果菠萝","5% DG18000-peach mango pineapple",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2705,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-DG5-01,OPJ-DE,24.0000,,0,0
AK-DG5-03,"5% DG18000-蓝莓殷桃蔓越莓","5% DG18000-blueberry cherry cranberry",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2706,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-DG5-03,OPJ-DE,24.0000,,0,0
AK-DG5-04,"5% DG18000-西瓜冰","5% DG18000-watermelon ice",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2707,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-DG5-04,OPJ-DE,24.0000,,0,0
AK-DG5-05,"5% DG18000-草莓奇异果","5% DG18000-strawberry kiwi",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2708,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-DG5-05,OPJ-DE,24.0000,,0,0
AK-DG5-09,"5% DG18000-混合莓果","5% DG18000-mixed berries",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2709,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-DG5-09,OPJ-DE,24.0000,,0,0
AK-DG5-10,"5% DG18000-优质草莓西瓜","5% DG18000-prime strawberry watermelon",0.091,11.50*4.20*6.50,,0,0,0,0,1,1,1,0,0,0,0,,0,,Sunny,,,2710,999,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-DG5-10,OPJ-DE,24.0000,,1,4
AK-VI5-15,"5% Viking-红苹果冰","5% Viking-RED APPLE ICE",0.075,10.20*3.10*4.70,,0,0,0,0,7,7,7,0,0,0,0,,0,,Sunny,,,2711,48.951,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-15,OPJ-DE,22.0000,,7,4
AK-DG2-07,"2% DG18000-草莓香蕉","2% DG18000-strawberry banana",0.091,11.50*4.20*6.50,,0,0,1,0,2,1,1,1,0,0,0,,0,,Sunny,,,2712,3.003,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-DG2-07,OPJ-DE,24.0000,,1,4
AK-DG2-08,"2% DG18000-红牛","2% DG18000-red bull",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2713,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-DG2-08,OPJ-DE,24.0000,,0,0
AK-DG2-10,"2% DG18000-优质草莓西瓜","2% DG18000-prime strawberry watermelon",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2714,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-DG2-10,OPJ-DE,24.0000,,0,0
AK-VI5-03,"5% Viking-气泡樱桃","5% Viking-fizzy cherry",0.075,10.20*3.10*4.70,,0,0,0,0,3,3,3,0,0,0,0,,0,,Sunny,,,2715,999,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-03,OPJ-DE,22.0000,,3,4
AK-VI5-13,"5% Viking-草莓树莓冰","5% Viking-STRAWBERRY RASPBERRY ICE",0.075,10.20*3.10*4.70,,0,0,0,0,30,23,13,7,0,0,0,0,0,10,Sunny,,,2716,3.000,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-13,OPJ-DE,22.0000,,23,4
AK-VS5-14,"5% Super-蓝莓樱桃可乐","5% Super-Blueberry Cherry Cola",0.098,10.50*4.20*4.20,,0,0,0,0,86,62,62,24,0,0,0,,0,,Sunny,,,2717,5.812,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-14,OPJ-DE,20.5000,,62,4
AK-VS5-04,"5% Super-西瓜冰","5% Super-watermelon ice",0.098,10.50*4.20*4.20,,0,0,0,0,3,2,0,1,0,0,0,3,5,2,Sunny,,,2718,1.167,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-04,OPJ-DE,20.5000,,2,4
AK-VS2-06,"2% Super-混合莓果","2% Super-MIXED BERRY",0.098,10.50*4.20*4.20,,0,0,0,0,12,9,9,3,0,0,0,,0,,Sunny,,,2719,3.705,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-02,,,在线产品,AK-VS2-06,OPJ-DE,20.5000,,19,4
AK-DG2-03,"2% DG18000-蓝莓殷桃蔓越莓","2% DG18000-blueberry cherry cranberry",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2720,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-DG2-03,OPJ-DE,24.0000,,0,0
AK-DG2-05,"2% DG18000-草莓奇异果","2% DG18000-strawberry kiwi",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2721,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-DG2-05,OPJ-DE,24.0000,,0,0
AK-VI2-01,"2% Viking-蓝莓树莓","2% Viking-blueberry Raspberry",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,15,5,0,Sunny,,,2722,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-01,OPJ-DE,22.0000,,0,0
AK-VI2-02,"2% Viking-蓝莓冰","2% Viking-blueberry ice",0.075,10.20*3.10*4.70,,0,0,0,0,4,1,1,3,0,0,0,,0,,Sunny,,,2723,2.000,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-02,OPJ-DE,22.0000,,1,4
AK-VI2-03,"2% Viking-气泡樱桃","2% Viking-fizzy cherry",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2724,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-03,OPJ-DE,22.0000,,0,0
AK-VI2-05,"2% Viking-草莓奇异果","2% Viking-strawberry kiwi",0.075,10.20*3.10*4.70,,0,0,0,0,4,4,4,0,0,0,0,,0,,Sunny,,,2725,999,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-05,OPJ-DE,22.0000,,4,4
AK-VI2-06,"2% Viking-草莓西瓜","2% Viking-strawberry watermelon",0.075,10.20*3.10*4.70,,0,0,0,0,2,2,1,0,0,0,0,0,0,1,Sunny,,,2726,1.217,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-06,OPJ-DE,22.0000,,2,4
AK-VI2-14,"2% Viking-柠檬桃子","2% Viking-LEMON PEACH",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2727,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-14,OPJ-DE,22.0000,,0,0
AK-VI5-01,"5% Viking-蓝莓树莓","5% Viking-blueberry Raspberry",0.075,10.20*3.10*4.70,,0,0,0,0,4,1,0,3,0,0,0,7,3,1,Sunny,,,2728,0.231,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-01,OPJ-DE,22.0000,,1,4
AK-VI5-02,"5% Viking-蓝莓冰","5% Viking-blueberry ice",0.075,10.20*3.10*4.70,,0,0,0,0,11,11,11,0,0,0,0,,0,,Sunny,,,2729,999,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-02,OPJ-DE,22.0000,,11,4
AK-VI5-04,"5% Viking-西瓜冰","5% Viking-watermelon ice",0.075,10.20*3.10*4.70,,0,0,0,0,11,11,11,0,0,0,0,,0,,Sunny,,,2730,999,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-04,OPJ-DE,22.0000,,11,4
AK-VI5-05,"5% Viking-草莓奇异果","5% Viking-strawberry kiwi",0.075,10.20*3.10*4.70,,0,0,0,0,9,9,9,0,0,0,0,,0,,Sunny,,,2731,999,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-05,OPJ-DE,22.0000,,9,4
AK-VS5-05,"5% Super-草莓奇异果","5% Super-strawberry kiwi",0.098,10.50*4.20*4.20,,0,0,0,0,106,106,106,0,0,0,0,,0,,Sunny,,,2732,70.667,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-05,OPJ-DE,20.5000,,106,18
AK-VS5-15,"5% Super-黑冰火龙果草莓","5% Super-Black ice Dragonfruit Strawberry",0.098,10.50*4.20*4.20,,0,0,0,0,56,48,48,8,0,0,0,,0,,Sunny,,,2733,17.998,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-15,OPJ-DE,20.5000,,48,18
AK-VS2-10,"2% Super-彩虹糖","2% Super-SKITTLES",0.098,10.50*4.20*4.20,,0,0,0,0,20,10,10,10,0,0,0,,0,,Sunny,,,2734,3.000,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-02,,,在线产品,AK-VS2-10,OPJ-DE,20.5000,,10,4
AK-DG2-09,"2% DG18000-混合莓果","2% DG18000-mixed berries",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2782,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-DG2-09,OPJ-DE,24.0000,,0,0
AK-DG5-02,"5% DG18000-百香果猕猴桃冰","5% DG18000-Passion Fruit kiwi ice",0.091,11.50*4.20*6.50,,0,0,0,0,2,2,2,0,0,0,0,,0,,Sunny,,,2783,999,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-DG5-02,OPJ-DE,24.0000,,2,4
AK-DG5-06,"5% DG18000-金桔柠檬","5% DG18000-lemon lime",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2784,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-DG5-06,OPJ-DE,24.0000,,0,0
AK-DG5-07,"5% DG18000-草莓香蕉","5% DG18000-strawberry banana",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2785,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-DG5-07,OPJ-DE,24.0000,,0,0
AK-DG5-08,"5% DG18000-红牛","5% DG18000-red bull",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2786,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-DG5-08,OPJ-DE,24.0000,,0,0
AK-TW2-27,"2% Twins-樱桃可乐-冰蜜桃汁","2% Twins-Cherry Cola - Juicy peach ice",0.104,10.80*3.40*5.70,,0,0,0,0,8,0,0,8,0,0,0,45,38,0,Sunny,,,2827,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Twins-02,,,在线产品,AK-TW2-27,OPJ-DE,24.7000,,0,47
AK-TW2-28,"2% Twins-草莓西瓜-小熊软糖","2% Twins-Strawberry watermelon - Gummy bear",0.104,10.80*3.40*5.70,,0,0,0,0,22,22,0,0,0,0,0,1,24,22,Sunny,,,2828,9.624,RMB,0,德五仓-欧品居,OPJ-DE,AK-Twins-02,,,在线产品,AK-TW2-28,OPJ-DE,24.7000,,22,4
AK-TW2-29,"2% Twins-蓝莓黑加仑-葡萄西柚","2% Twins-Blueberry blackcurrant - Grapefruit refresher",0.104,10.80*3.40*5.70,,0,0,0,0,6,3,3,3,0,0,0,,0,,Sunny,,,2829,999,RMB,0,德五仓-欧品居,OPJ-DE,AK-Twins-02,,,在线产品,AK-TW2-29,OPJ-DE,24.7000,,3,47
AK-TW5-27,"5% Twins-樱桃可乐-冰蜜桃汁","5% Twins-Cherry Cola - Juicy peach ice",0.104,10.80*3.40*5.70,,0,0,0,0,26,20,6,6,0,0,0,0,0,14,Sunny,,,2830,1.842,RMB,0,德五仓-欧品居,OPJ-DE,AK-Twins-05,,,在线产品,AK-TW5-27,OPJ-DE,25.2000,,20,4
AK-TW5-28,"5% Twins-草莓西瓜-小熊软糖","5% Twins-Strawberry watermelon - Gummy bear",0.104,10.80*3.40*5.70,,0,0,0,0,0,0,0,0,0,0,0,5,19,0,Sunny,,,2831,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Twins-05,,,在线产品,AK-TW5-28,OPJ-DE,25.2000,,0,0
AK-TW5-29,"5% Twins-蓝莓黑加仑-葡萄西柚","5% Twins-Blueberry blackcurrant - Grapefruit refresher",0.104,10.80*3.40*5.70,,0,0,0,0,15,12,11,3,0,0,0,0,0,1,Sunny,,,2832,41.958,RMB,0,德五仓-欧品居,OPJ-DE,AK-Twins-05,,,在线产品,AK-TW5-29,OPJ-DE,25.2000,,12,49
AK-TW5-30,"5% Twins-百香果莫吉托-三重薄荷","5% Twins-Passion fruit mojito - Triple mint",0.104,10.80*3.40*5.70,,0,0,0,0,4,3,3,1,0,0,0,,0,,Sunny,,,2833,999,RMB,0,德五仓-欧品居,OPJ-DE,AK-Twins-05,,,在线产品,AK-TW5-30,OPJ-DE,25.2000,,3,47
AK-VS2-16,"2% Super-草莓香草可乐","2% Super-strawberry vanilla cola",0.098,10.50*4.20*4.20,,0,0,0,0,40,33,33,7,0,0,0,,0,,Sunny,,,2834,5.311,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-02,,,在线产品,AK-VS2-16,OPJ-DE,20.5000,,43,4
AK-VS2-17,"2% Super-粉红柠檬","2% Super-pink lemonade",0.098,10.50*4.20*4.20,,0,0,0,0,90,41,41,49,0,0,0,,0,,Sunny,,,2835,2.674,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-02,,,在线产品,AK-VS2-17,OPJ-DE,20.5000,,41,18
AK-VS2-18,"2% Super-草莓冰","2% Super-strawberry ice",0.098,10.50*4.20*4.20,,0,0,0,0,42,27,27,15,0,0,0,,0,,Sunny,,,2836,5.785,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-02,,,在线产品,AK-VS2-18,OPJ-DE,20.5000,,27,4
AK-VS2-19,"2% Super-桃子芒果菠萝","2% Super-peach mango pineapple",0.098,10.50*4.20*4.20,,0,0,0,0,55,55,55,0,0,0,0,,0,,Sunny,,,2837,999,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-02,,,在线产品,AK-VS2-19,OPJ-DE,20.5000,,55,18
AK-VS2-20,"2% Super-蓝莓黑加仑冰","2% Super-blueberry blackcurrant ice",0.098,10.50*4.20*4.20,,0,0,0,0,46,13,13,33,0,0,0,,0,,Sunny,,,2838,1.393,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-02,,,在线产品,AK-VS2-20,OPJ-DE,20.5000,,13,4
AK-VS5-16,"5% Super-草莓香草可乐","5% Super-strawberry vanilla cola",0.098,10.50*4.20*4.20,,0,0,0,0,54,48,48,6,0,0,0,,0,,Sunny,,,2839,11.199,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-16,OPJ-DE,20.5000,,48,4
AK-VS5-17,"5% Super-粉红柠檬","5% Super-pink lemonade",0.098,10.50*4.20*4.20,,0,0,0,0,53,40,40,13,0,0,0,,0,,Sunny,,,2840,8.571,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-17,OPJ-DE,20.5000,,40,4
AK-VS5-18,"5% Super-草莓冰","5% Super-strawberry ice",0.098,10.50*4.20*4.20,,0,0,0,0,41,37,37,4,0,0,0,,0,,Sunny,,,2841,17.866,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-18,OPJ-DE,20.5000,,37,4
AK-VS5-19,"5% Super-桃子芒果菠萝","5% Super-peach mango pineapple",0.098,10.50*4.20*4.20,,0,0,0,0,96,84,84,12,0,0,0,,0,,Sunny,,,2842,39.197,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-19,OPJ-DE,20.5000,,84,18
AK-VS5-20,"5% Super-蓝莓黑加仑冰","5% Super-blueberry blackcurrant ice",0.098,10.50*4.20*4.20,,0,0,0,0,96,95,95,1,0,0,0,,0,,Sunny,,,2843,31.667,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-20,OPJ-DE,20.5000,,95,18
TW5-21-TM-RW,"5% Twins-三重蜜瓜-树莓西瓜","5% Twins-triple melon-raspberry watermelon",1.075,17.60*11.80*11.00,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,2855,0,RMB,0,德五仓-欧品居,OPJ-DE,Twins-05,,,在线产品,,,245.0000,,39,0
RMTD0902-01,"2% RMTD09-蓝色先生","2% RMTD09-Mr Blue",0.100,3.50*3.50*13.50,,0,0,0,0,20,20,20,0,0,0,0,,0,,Sunny,,,3378,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,20,103
RMTD0902-02,"2% RMTD09-草莓西瓜","2% RMTD09-Strawberry Watermelon",0.100,3.50*3.50*13.50,,0,0,0,0,20,20,20,0,0,0,0,,0,,Sunny,,,3379,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,20,103
RMTD0902-03,"2% RMTD09-西瓜泡泡糖","2% RMTD09-Watermelon bubble gum",0.100,3.50*3.50*13.50,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,3380,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,10,103
RMTD0902-04,"2% RMTD09-粉红柠檬水","2% RMTD09-Pink Lemonade",0.100,3.50*3.50*13.50,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,3381,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,10,103
RMTD0902-05,"2% RMTD09-桃色芒果菠萝","2% RMTD09-Peachy Mango Pineapple",0.100,3.50*3.50*13.50,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,3382,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,10,103
RMTD0902-06,"2% RMTD09-草莓香蕉","2% RMTD09-Strawberry Banana",0.100,3.50*3.50*13.50,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,3383,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,10,103
RMTD0902-07,"2% RMTD09-奇异果百香果瓜子","2% RMTD09-kiwi passion fruit guav",0.100,3.50*3.50*13.50,,0,0,0,0,20,20,20,0,0,0,0,,0,,Sunny,,,3384,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,20,103
RMTD0902-08,"2% RMTD09-混合浆果","2% RMTD09-mixed berries",0.100,3.50*3.50*13.50,,0,0,0,0,20,20,20,0,0,0,0,,0,,Sunny,,,3385,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,20,103
RMTD0902-09,"2% RMTD09-覆盆子西瓜","2% RMTD09-Raspberry Watermelon",0.100,3.50*3.50*13.50,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,3386,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,10,103
RMTD0902-10,"2% RMTD09-桃子柠檬水","2% RMTD09-Peach Lemonade",0.100,3.50*3.50*13.50,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,3387,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,10,103
RMTD0902-11,"2% RMTD09-桃子浆果","2% RMTD09-Peach berry",0.100,3.50*3.50*13.50,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,3388,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,10,103
RMTD0902-12,"2% RMTD09-柠檬酸橙","2% RMTD09-lemon&lime",0.100,3.50*3.50*13.50,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,3389,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,10,103
RMTD0902-13,"2% RMTD09-草莓冰","2% RMTD09-Strawberry Ice",0.100,3.50*3.50*13.50,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,3390,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,10,103
RMTD0902-14,"2% RMTD09-草莓覆盆子樱桃冰","2% RMTD09-Strawberry raspberry cherry ice",0.100,3.50*3.50*13.50,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,3391,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,10,103
RMTD0902-15,"2% RMTD09-草莓西瓜泡泡糖","2% RMTD09-Strawberry watermelon bubblegum",0.100,3.50*3.50*13.50,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,3392,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,10,103
RMTD0902-16,"2% RMTD09-石榴星莓冰","2% RMTD09-Starwberry Pomp(Pomegranate)",0.100,3.50*3.50*13.50,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,3393,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,10,103
RMTD0902-17,"2% RMTD09-夏日蜜桃冰","2% RMTD09-Summer Peach ice",0.100,3.50*3.50*13.50,,0,0,0,0,20,20,20,0,0,0,0,,0,,Sunny,,,3394,999,RMB,0,德三仓-杜塞,DS-DE,RMTD09-02,,,在线产品,,DS-DE,28.0000,,20,103
RMTD1202-01,"2% RMTD12-清凉薄荷","2% RMTD12-Cool Mint",0.080,6.80*2.90*9.70,,0,0,0,0,3,3,3,0,0,0,0,,0,,Sunny,,,3395,42.254,RMB,0,德三仓-杜塞,DS-DE,RMTD12-02,,,在线产品,,DS-DE,33.0000,,3,103
RMTD1202-02,"2% RMTD12-西瓜冰","2% RMTD12-Watermelon Ice",0.080,6.80*2.90*9.70,,0,0,0,0,4,4,4,0,0,0,0,,0,,Sunny,,,3396,999,RMB,0,德三仓-杜塞,DS-DE,RMTD12-02,,,在线产品,,DS-DE,33.0000,,4,103
RMTD1202-03,"2% RMTD12-蓝莓覆盆子","2% RMTD12-Blueberry Raspberry",0.080,6.80*2.90*9.70,,0,0,0,0,16,16,16,0,0,0,0,,0,,Sunny,,,3397,225.352,RMB,0,德三仓-杜塞,DS-DE,RMTD12-02,,,在线产品,,DS-DE,33.0000,,16,103
RMTD1202-04,"2% RMTD12-草莓西瓜","2% RMTD12-Strawberry Watermelon",0.080,6.80*2.90*9.70,,0,0,0,0,20,20,20,0,0,0,0,,0,,Sunny,,,3398,999,RMB,0,德三仓-杜塞,DS-DE,RMTD12-02,,,在线产品,,DS-DE,33.0000,,20,103
RMTD1202-05,"2% RMTD12-草莓香蕉","2% RMTD12-Strawberry Banana",0.080,6.80*2.90*9.70,,0,0,0,0,8,8,8,0,0,0,0,,0,,Sunny,,,3399,999,RMB,0,德三仓-杜塞,DS-DE,RMTD12-02,,,在线产品,,DS-DE,33.0000,,8,103
RMTD1202-06,"2% RMTD12-茂盛冰","2% RMTD12-Lush Ice",0.080,6.80*2.90*9.70,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,3400,999,RMB,0,德三仓-杜塞,DS-DE,RMTD12-02,,,在线产品,,DS-DE,33.0000,,10,103
RMTD1202-07,"2% RMTD12-樱桃","2% RMTD12-Cherry",0.080,6.80*2.90*9.70,,0,0,0,0,19,19,19,0,0,0,0,,0,,Sunny,,,3401,999,RMB,0,德三仓-杜塞,DS-DE,RMTD12-02,,,在线产品,,DS-DE,33.0000,,19,103
RMTD1202-08,"2% RMTD12-草莓冰","2% RMTD12-Strawberry Ice",0.080,6.80*2.90*9.70,,0,0,0,0,19,19,19,0,0,0,0,,0,,Sunny,,,3402,267.606,RMB,0,德三仓-杜塞,DS-DE,RMTD12-02,,,在线产品,,DS-DE,33.0000,,19,103
RMTD1202-09,"2% RMTD12-棒冰","2% RMTD12-Ice Pop",0.080,6.80*2.90*9.70,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,3403,999,RMB,0,德三仓-杜塞,DS-DE,RMTD12-02,,,在线产品,,DS-DE,33.0000,,10,103
RMTD1202-10,"2% RMTD12-粉红柠檬水","2% RMTD12-Pink Lemonade",0.080,6.80*2.90*9.70,,0,0,0,0,20,19,19,1,0,0,0,,0,,Sunny,,,3404,57.057,RMB,0,德三仓-杜塞,DS-DE,RMTD12-02,,,在线产品,,DS-DE,33.0000,,19,103
RMTD1202-11,"2% RMTD12-芒果冰","2% RMTD12-Mango On Ice",0.080,6.80*2.90*9.70,,0,0,0,0,10,9,9,1,0,0,0,,0,,Sunny,,,3405,27.027,RMB,0,德三仓-杜塞,DS-DE,RMTD12-02,,,在线产品,,DS-DE,33.0000,,9,103
RMTD1202-12,"2% RMTD12-混合浆果","2% RMTD12-Mixed Berries",0.080,6.80*2.90*9.70,,0,0,0,0,12,12,12,0,0,0,0,,0,,Sunny,,,3406,999,RMB,0,德三仓-杜塞,DS-DE,RMTD12-02,,,在线产品,,DS-DE,33.0000,,12,103
RMTD1202-13,"2% RMTD12-草莓葡萄","2% RMTD12-Strawberry Grape",0.080,6.80*2.90*9.70,,0,0,0,0,10,10,10,0,0,0,0,,0,,Sunny,,,3407,999,RMB,0,德三仓-杜塞,DS-DE,RMTD12-02,,,在线产品,,DS-DE,33.0000,,10,103
RMTD1202-14,"2% RMTD12-樱桃可乐","2% RMTD12-Cherry Cola",0.080,6.80*2.90*9.70,,0,0,0,0,19,19,19,0,0,0,0,,0,,Sunny,,,3408,267.606,RMB,0,德三仓-杜塞,DS-DE,RMTD12-02,,,在线产品,,DS-DE,33.0000,,19,103
